id,name,investor,total_scale_area,operating_time,start_year,price,building_density,address,address_code,ward_commune,district,city,type_ward,type_district,type_city,city_code,economic_zone,latitude,longitude
438,Khu công nghiệp Tam Hiệp - Quảng Nam,TAMHIEP-IP-QNA,417 ha,2054, ,30 USD/m2 giá bao gồm VAT,60 (%),"Xã Tam Hiệp, huyện Núi Thành, tỉnh Quảng Nam",20989,Xã Tam Hiệp,Huyện Núi Thành,Tỉnh Quảng Nam,Xã,Huyện,Tỉnh,49,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
439,Khu công nghiệp Tam Dương II Khu B,Công ty Cổ phần Tư vấn xây dựng công nghiệp và Đô thị Việt Nam - VCC,"185,6 ha",2064,2014,70 USD/m2 Giá dự kiến,60 (%),"Xã Tam Quan, Đại Đình, huyện Tam Đảo và các xã Đồng Tĩnh, Hoàng Hoa, huyện Tam Dương, tỉnh Vĩnh Phúc",08926,Xã Tam Quan,Huyện Tam Đảo,Tỉnh Vĩnh Phúc,Xã,Huyện,Tỉnh,26,ĐỒNG BẰNG SÔNG HỒNG,,
439,, , , , , , ,"Xã Tam Quan, Đại Đình, huyện Tam Đảo và các xã Đồng Tĩnh, Hoàng Hoa, huyện Tam Dương, tỉnh Vĩnh Phúc",08923,Thị trấn Đại Đình,Huyện Tam Đảo,Tỉnh Vĩnh Phúc,Thị trấn,Huyện,Tỉnh,26,ĐỒNG BẰNG SÔNG HỒNG,,
440,Khu công nghiệp Tâm Thắng - Đăk Nông,TAMTHANG - IP - Daknong,181ha, ,2013,20 USD/m2 Chưa bao gồm VAT,60 (%),Xã Tâm Thắng - huyện Cư Jút - Đắk Nông,24655,Xã Tâm Thắng,Huyện Cư Jút,Tỉnh Đắk Nông,Xã,Huyện,Tỉnh,67,TÂY NGUYÊN,12.6075375,107.9170221
441,Khu công nghiệp Tam Thăng - Quảng Nam,TAMTHANG-IP-QNA,197.1ha,2054, ,40 USD/m2 giá chưa bao gồm VAT,60 (%),"Xã Tam Thăng, thành phố Tam Kỳ, tỉnh Quảng Nam",20362,Xã Tam Thăng,Thành phố Tam Kỳ,Tỉnh Quảng Nam,Xã,Thành phố,Tỉnh,49,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,,
442,Khu công nghiệp Tây Bắc Củ Chi - Thành phố Hồ Chí Minh,TAYBACCUCHI-IP-HCM,381ha, ,1997,100 USD/m2 Chưa bao gồm VAT,60 (%),"Xã Tân An Hội, huyện Củ Chi, TP. Hồ Chí Minh",27532,Xã Tân An Hội,Huyện Củ Chi,Thành phố Hồ Chí Minh,Xã,Huyện,Thành phố,79,ĐÔNG NAM BỘ,10.9579007,106.471631
443,Khu công nghiệp Tân Bửu - Long An,TANBUU-IP-LA,99.5ha, , ,60 USD/m2 Chưa bao gồm VAT,60 (%),"Xã Tân Bửu, huyện Bến Lức, tỉnh Long An",28009,Xã Tân Bửu,Huyện Bến Lức,Tỉnh Long An,Xã,Huyện,Tỉnh,80,ĐỒNG BẰNG SÔNG CỬU LONG,10.6835109,106.5400496
444,Khu công nghiệp Tân Bửu Long Hiệp - Long An,TANBUULONGHIEP-IP-LA,104.91ha, , ,60 USD/m2 Chưa bao gồm VAT,60 (%),"Xã Tân Bửu, huyện Bến Lức, tỉnh Long An",28009,Xã Tân Bửu,Huyện Bến Lức,Tỉnh Long An,Xã,Huyện,Tỉnh,80,ĐỒNG BẰNG SÔNG CỬU LONG,10.6835109,106.5400496
445,Khu công nghiệp sạch Sóc Sơn - Hà Nội,SOCSON-IP-HN,302.8ha,2071,2021,260 USD/m2 Giá chưa bao gồm VAT,60 (%),"Xã Tân Dân và Minh Trí, Huyện Sóc Sơn, Thành phố Hà Nội",00415,Xã Tân Dân,Huyện Sóc Sơn,Thành phố Hà Nội,Xã,Huyện,Thành phố,1,ĐỒNG BẰNG SÔNG HỒNG,,
445,, , , , , , ,"Xã Tân Dân và Minh Trí, Huyện Sóc Sơn, Thành phố Hà Nội",00382,Xã Minh Trí,Huyện Sóc Sơn,Thành phố Hà Nội,Xã,Huyện,Thành phố,1,ĐỒNG BẰNG SÔNG HỒNG,,
446,Khu công nghiệp Phú Bình,PHUBINH-IP-TN,675 ha, , ,0 USD/m2 Giá chưa bao gồm VAT,60 (%),"xã Tân Hòa, xã Lương Phú và thị trấn Hương Sơn, huyện Phú Bình, tỉnh Thái Nguyên",05935,Xã Tân Hòa,Huyện Phú Bình,Tỉnh Thái Nguyên,Xã,Huyện,Tỉnh,19,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,,
446,, , , , , , ,"xã Tân Hòa, xã Lương Phú và thị trấn Hương Sơn, huyện Phú Bình, tỉnh Thái Nguyên",05953,Xã Lương Phú,Huyện Phú Bình,Tỉnh Thái Nguyên,Xã,Huyện,Tỉnh,19,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,,
446,, , , , , , ,"xã Tân Hòa, xã Lương Phú và thị trấn Hương Sơn, huyện Phú Bình, tỉnh Thái Nguyên",05908,Thị trấn Hương Sơn,Huyện Phú Bình,Tỉnh Thái Nguyên,Thị trấn,Huyện,Tỉnh,19,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,,
447,Khu công nghiệp Tân Hưng Bắc Giang,Công ty Cổ phần Tập đoàn KCN Việt Nam,105 ha,2071,2021,130 USD/m2 Giá chưa bao gồm VAT,70 (%),"Xã Tân Hưng và Xã Xương Lâm thuộc Huyện Lạng Giang, Tỉnh Bắc Giang ",07426,Xã Xương Lâm,Huyện Lạng Giang,Tỉnh Bắc Giang,Xã,Huyện,Tỉnh,24,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,,
447,,,, , ,,,"Xã Tân Hưng và Xã Xương Lâm thuộc Huyện Lạng Giang, Tỉnh Bắc Giang ",07417,Xã Tân Hưng,Huyện Lạng Giang,Tỉnh Bắc Giang,Xã,Huyện,Tỉnh,24,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,,
448,Khu công nghiệp Tân Hương - Tỉnh Tiền Giang,TANHUONG-IP-TG,197.33ha,2056,2006,100 USD/m2 Giá thuê chưa bao gồm VAT,60 (%),"xã Tân Hương, huyện Châu thành, tỉnh Tiền Giang",28525,Xã Tân Hương,Huyện Châu Thành,Tỉnh Tiền Giang,Xã,Huyện,Tỉnh,82,ĐỒNG BẰNG SÔNG CỬU LONG,10.485022,106.369034
449,Khu công nghiệp Tân Kiều - Tỉnh Đồng Tháp,TANKIEU-IP-ĐT,149ha,2070,2020,100 USD/m2 Giá thuê chưa bao gồm VAT,70 (%),"xã Tân Kiều và xã Mỹ An, huyện Tháp Mười, tỉnh Đồng Tháp",30049,Xã Tân Kiều,Huyện Tháp Mười,Tỉnh Đồng Tháp,Xã,Huyện,Tỉnh,87,ĐỒNG BẰNG SÔNG CỬU LONG,,
449,, , , , , , ,"xã Tân Kiều và xã Mỹ An, huyện Tháp Mười, tỉnh Đồng Tháp",30064,Xã Mỹ An,Huyện Tháp Mười,Tỉnh Đồng Tháp,Xã,Huyện,Tỉnh,87,ĐỒNG BẰNG SÔNG CỬU LONG,,
450,Khu công nghiệp Tân Phước 1,TANPHUOC1-IP-TG,470ha, , ,0 USD/m2 Giá thuê chưa bao gồm VAT,70 (%),"xã Tân Lập 1, huyện Tân Phước, tỉnh Tiền Giang",28345,Xã Tân Lập 1,Huyện Tân Phước,Tỉnh Tiền Giang,Xã,Huyện,Tỉnh,82,ĐỒNG BẰNG SÔNG CỬU LONG,10.4763939,106.2938201
451,Khu công nghiệp Long Giang - Tỉnh Tiền Giang,LONGGIANG-IP-TG,540ha,2057,2007,150 USD/m2 Giá chưa bao gồm VAT,70 (%),"Xã Tân Lập 1, huyện Tân Phước, tỉnh Tiền Giang, Việt Nam",28345,Xã Tân Lập 1,Huyện Tân Phước,Tỉnh Tiền Giang,Xã,Huyện,Tỉnh,82,ĐỒNG BẰNG SÔNG CỬU LONG,10.4763939,106.2938201
452,Khu công nghiệp Tân Phước 2,TANPHUOC2-IP-TG,450 ha, , ,0 USD/m2 Giá thuê chưa bao gồm VAT,70 (%),"xã Tân Lập 2, huyện Tân Phước, tỉnh Tiền Giang",28354,Xã Tân Lập 2,Huyện Tân Phước,Tỉnh Tiền Giang,Xã,Huyện,Tỉnh,82,ĐỒNG BẰNG SÔNG CỬU LONG,10.4846552,106.2735587
453,Khu công nghiệp Tân Thành - Long An,TANTHANH-IP-LA,768ha, , ,55 USD/m2 Chưa bao gồm VAT,60 (%),"Xã Tân Lập, huyện Thủ Thừa, tỉnh Long An",28072,Xã Tân Long,Huyện Thủ Thừa,Tỉnh Long An,Xã,Huyện,Tỉnh,80,ĐỒNG BẰNG SÔNG CỬU LONG,,
454,Khu công nghiệp Tân Phú Thạnh - Tỉnh Hậu Giang,TANPHUTHANH-IP-HG,201ha,2059,2009,30 USD/m2 Giá thuê chưa bao gồm VAT,60 (%),"Xã Tân Phú Thạnh, Huyện Châu Thành A, Tỉnh Hậu Giang",31363,Xã Tân Phú Thạnh,Huyện Châu Thành A,Tỉnh Hậu Giang,Xã,Huyện,Tỉnh,93,ĐỒNG BẰNG SÔNG CỬU LONG,9.9491092,105.7208757
455,Khu công nghiệp Tân Phú Trung - Thành phố Hồ Chí Minh,TANPHUTRUNG-IP-HCM,543ha, ,2003,0 USD/m2 Chưa bao gồm VAT,60 (%),"Xã Tân Phú Trung, huyện Củ Chi, thành phố Hồ Chí Minh",27553,Xã Tân Phú Trung,Huyện Củ Chi,Thành phố Hồ Chí Minh,Xã,Huyện,Thành phố,79,ĐÔNG NAM BỘ,10.9422865,106.5385228
456,Khu công nghiệp Sông Công II - Tỉnh Thái Nguyên,SONGCONG II - IP - TN,250ha,2067,2017,15 USD/m2 Giá chưa bao gồm VAT,60 (%),"xã Tân Quang, thành phố Sông Công, tỉnh Thái Nguyên",05527,Xã Tân Quang,Thành phố Sông Công,Tỉnh Thái Nguyên,Xã,Thành phố,Tỉnh,19,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,,
457,Khu công nghiệp Nam Tân Lập - Long An,NAMTANLAP-IP-LA,266ha, , ,70 USD/m2 Chưa bao gồm VAT,60 (%),"Xã Tân Tập, huyện Cần Giuộc, tỉnh Long An",28207,Xã Tân Tập,Huyện Cần Giuộc,Tỉnh Long An,Xã,Huyện,Tỉnh,80,ĐỒNG BẰNG SÔNG CỬU LONG,10.5344475,106.7012509
458,Khu công nghiệp Láng Trâm - Tỉnh Bạc Liêu,LANGTRAM-IP-BL,96.54ha, , ,0 USD/m2,70 (%),"Xã Tân Thạch, huyện Giá Rai, tỉnh Bạc Liêu",31969,Xã Tân Thạnh,Thị xã Giá Rai,Tỉnh Bạc Liêu,Xã,Thị xã,Tỉnh,95,ĐỒNG BẰNG SÔNG CỬU LONG,,
459,Khu công nghiệp Sông Hậu - Tỉnh Đồng Tháp,SONGHAU-IP-DT,63ha,2054,2009,35 USD/m2 Giá thuê chưa bao gồm VAT,60 (%),"Xã Tân Thành, huyện Lai Vung, tỉnh Đồng Tháp",30226,Xã Tân Thành,Huyện Lai Vung,Tỉnh Đồng Tháp,Xã,Huyện,Tỉnh,87,ĐỒNG BẰNG SÔNG CỬU LONG,10.2560305,105.5931629
460,Khu công nghiệp Thành An - Nam Định,THANHAN-IP-ND,150ha, , ,"60 USD/m2 Không thay đổi trong vòng 2 năm, chưa bao gồm VAT",60 (%),"Xã Tân Thành, huyện Vụ Bản, tỉnh Nam Định",13777,Xã Thành Lợi,Huyện Vụ Bản,Tỉnh Nam Định,Xã,Huyện,Tỉnh,36,ĐỒNG BẰNG SÔNG HỒNG,,
461,Khu Công nghiệp Đồng Xoài 4 - Bình Phước,DONGXOAI 4 - IP - BP,92.18ha, ,2016,55 USD/m2 Chưa bao gồm VAT,60 (%),"xã Tân Thành, thị xã Đồng Xoài, tỉnh Bình Phước",25207,Xã Tân Thành,Thành phố Đồng Xoài,Tỉnh Bình Phước,Xã,Thành phố,Tỉnh,70,ĐÔNG NAM BỘ,,
462,Khu Công nghiệp Thanh Bình - Bình Phước,THANHBINH - IP - BP,92.18ha, ,2016,55 USD/m2 Chưa bao gồm VAT,60 (%),"xã Tân Thành, thị xã Đồng Xoài, tỉnh Bình Phước",25207,Xã Tân Thành,Thành phố Đồng Xoài,Tỉnh Bình Phước,Xã,Thành phố,Tỉnh,70,ĐÔNG NAM BỘ,,
463,Khu công nghiệp Công nghệ Cao Sinh Học - Hà Nội,Công ty Pacific Land Ltd và Công ty CP Tư vấn Đầu tư Xây dựng % Ứng dụng Công nghệ mới Vinaconex R&D,"280,89 ha", ,1998,0 USD/m2,0 (%),"Xã Tây Tựu, Liên Mạc, Thụy Phương, Minh Khai, huyện Từ Liêm, Hà Nội",00607,Phường Tây Tựu,Quận Bắc Từ Liêm,Thành phố Hà Nội,Phường,Quận,Thành phố,1,ĐỒNG BẰNG SÔNG HỒNG,,
464,Khu công nghiệp Bình Giang - Hải Dương,BINHGIANG-IP-HD,150ha, ,2000,0 USD/m2 Giá chưa bao gồm VAT,60 (%),"xã Thái Học, Nhân Quyền, Bình Minh, Thái Hòa và xã Bình Xuyên, huyện Bình Giang, tỉnh Hải Dương",10981,Xã Thái Minh,Huyện Bình Giang,Tỉnh Hải Dương,Xã,Huyện,Tỉnh,30,ĐỒNG BẰNG SÔNG HỒNG,,
464,, , , , , , ,"xã Thái Học, Nhân Quyền, Bình Minh, Thái Hòa và xã Bình Xuyên, huyện Bình Giang, tỉnh Hải Dương",10981,Xã Thái Minh,Huyện Bình Giang,Tỉnh Hải Dương,Xã,Huyện,Tỉnh,30,ĐỒNG BẰNG SÔNG HỒNG,,
464,, , , , , , ,"xã Thái Học, Nhân Quyền, Bình Minh, Thái Hòa và xã Bình Xuyên, huyện Bình Giang, tỉnh Hải Dương",10993,Xã Thái Hòa,Huyện Bình Giang,Tỉnh Hải Dương,Xã,Huyện,Tỉnh,30,ĐỒNG BẰNG SÔNG HỒNG,,
464,, , , , , , ,"xã Thái Học, Nhân Quyền, Bình Minh, Thái Hòa và xã Bình Xuyên, huyện Bình Giang, tỉnh Hải Dương",10987,Xã Nhân Quyền,Huyện Bình Giang,Tỉnh Hải Dương,Xã,Huyện,Tỉnh,30,ĐỒNG BẰNG SÔNG HỒNG,,
464,, , , , , , ,"xã Thái Học, Nhân Quyền, Bình Minh, Thái Hòa và xã Bình Xuyên, huyện Bình Giang, tỉnh Hải Dương",10996,Xã Bình Xuyên,Huyện Bình Giang,Tỉnh Hải Dương,Xã,Huyện,Tỉnh,30,ĐỒNG BẰNG SÔNG HỒNG,,
465,Khu công nghiệp Thạnh Đức - Long An,THANHDUC-IP-LA,256ha, ,2007,60 USD/m2 Chưa bao gồm VAT,60 (%),"Xã Thạnh Đức, huyện bến Lức, tỉnh Long An",28027,Xã Thạnh Đức,Huyện Bến Lức,Tỉnh Long An,Xã,Huyện,Tỉnh,80,ĐỒNG BẰNG SÔNG CỬU LONG,10.6346138,106.4608326
466,Khu công nghiệp Thanh Hà - Hải Dương,THANHHA-IP-HD,150ha, , ,0 USD/m2 Giá chưa bao gồm VAT,60 (%),"Xã Thanh Hồng và Xã Thanh Cường, Huyện Thanh Hà, Tỉnh Hải Dương",10882,Xã Vĩnh Cường,Huyện Thanh Hà,Tỉnh Hải Dương,Xã,Huyện,Tỉnh,30,ĐỒNG BẰNG SÔNG HỒNG,,
466,,,, , ,,,"Xã Thanh Hồng và Xã Thanh Cường, Huyện Thanh Hà, Tỉnh Hải Dương",10879,Xã Thanh Hồng,Huyện Thanh Hà,Tỉnh Hải Dương,Xã,Huyện,Tỉnh,30,ĐỒNG BẰNG SÔNG HỒNG,,
467,Khu công nghiệp Thạnh Lộc - Kiên Giang,THANHLOC-IP-KG,250ha, , ,68 USD/m2 không thay đổi trong vòng 2 năm,60 (%),"Xã Thạnh Lộc, huyện Châu Thành, tỉnh Kiên Giang",30901,Xã Thạnh Lộc,Huyện Châu Thành,Tỉnh Kiên Giang,Xã,Huyện,Tỉnh,91,ĐỒNG BẰNG SÔNG CỬU LONG,10.0311824,105.1461108
468,Khu công nghiệp Thanh Mỹ - Xuân Sơn Hà Nội,THANHMYXUANSON-IP-HN,100 ha, , ,0 USD/m2 Giá chưa bao gồm VAT,0 (%),"xã Thanh Mỹ và xã Xuân Sơn, thị xã Sơn Tây, thành phố Hà Nội",09604,Xã Thanh Mỹ,Thị xã Sơn Tây,Thành phố Hà Nội,Xã,Thị xã,Thành phố,1,ĐỒNG BẰNG SÔNG HỒNG,,
469,Khu công nghiệp Thăng Long Vĩnh Phúc,Tập đoàn Sumitomo (Công ty Trách nhiệm hữu hạn KCN Thăng Long Vĩnh Phúc),213 ha,2065,2015,120 USD/m2 Giá chưa bao gồm VA,60 (%),"Xã Thiện Kế, huyện Bình Xuyên, tỉnh Vĩnh Phúc",08947,Xã Thiện Kế,Huyện Bình Xuyên,Tỉnh Vĩnh Phúc,Xã,Huyện,Tỉnh,26,ĐỒNG BẰNG SÔNG HỒNG,,
470,Khu công nghiệp Thốt Nốt - Cần Thơ (giai đoạn 3),THOTNOT-IP-CT,600ha, , ,140 USD/m2 Chưa bao gồm VAT,1000 (%),"Xã Thới Thuận, quận Thốt Nốt, thành phố Cần Thơ",31210,Phường Thới Thuận,Quận Thốt Nốt,Thành phố Cần Thơ,Phường,Quận,Thành phố,92,ĐỒNG BẰNG SÔNG CỬU LONG,,
471,Khu công nghiệp Nam Phổ Yên,NAMPHOYEN-IP-TN,120ha,2058,2008,20 USD/m2 Giá chưa bao gồm VAT,60 (%),"Xã Thuận Thành và Xã Trung Thành, Thị xã Phổ Yên, Tỉnh Thái Nguyên",05476,Phường Trung Thành,Thành phố Thái Nguyên,Tỉnh Thái Nguyên,Phường,Thành phố,Tỉnh,19,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,,
471,,,, , ,,,"Xã Thuận Thành và Xã Trung Thành, Thị xã Phổ Yên, Tỉnh Thái Nguyên",05905,Phường Thuận Thành,Thành phố Phổ Yên,Tỉnh Thái Nguyên,Phường,Thành phố,Tỉnh,19,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,,
472,Khu công nghiệp Thuận Yên - Kiên Giang,THUANYEN-IP-KG,13395ha, , ,15 USD/m2 Chưa bao gồm VAT,60 (%),"xã Thuận Yên, thị xã Hà Tiên, tỉnh Kiên Giang;",30784,Xã Thuận Yên,Thành phố Hà Tiên,Tỉnh Kiên Giang,Xã,Thành phố,Tỉnh,91,ĐỒNG BẰNG SÔNG CỬU LONG,,
473,Khu công nghiệp Kim Thành,Công ty Cổ phần COMA 18,"161,98 ha",2071,2021,0 USD/m2 Giá chưa bao gồm VAT,60 (%),"Xã Thượng Vũ, xã Tuấn Hưng và xã Cổ Dũng, huyện Kim Thành, tỉnh Hải Dương",10762,Xã Vũ Dũng,Huyện Kim Thành,Tỉnh Hải Dương,Xã,Huyện,Tỉnh,30,ĐỒNG BẰNG SÔNG HỒNG,,
473,,,, , ,,,"Xã Thượng Vũ, xã Tuấn Hưng và xã Cổ Dũng, huyện Kim Thành, tỉnh Hải Dương",10762,Xã Vũ Dũng,Huyện Kim Thành,Tỉnh Hải Dương,Xã,Huyện,Tỉnh,30,ĐỒNG BẰNG SÔNG HỒNG,,
473,, , , , , , ,"Xã Thượng Vũ, xã Tuấn Hưng và xã Cổ Dũng, huyện Kim Thành, tỉnh Hải Dương",10768,Xã Tuấn Việt,Huyện Kim Thành,Tỉnh Hải Dương,Xã,Huyện,Tỉnh,30,ĐỒNG BẰNG SÔNG HỒNG,,
474,Khu công nghiệp - Đô thị - Dịch vụ Liên Hà Thái (GREEN iP - 1),GREENIP-TB,588.84ha,2071,2021,98 USD/m2 Giá chưa bao gồm VAT,60 (%),"xã Thụy Liên và thị trấn Diêm Điền, huyện Thái Thụy, tỉnh Thái Bình",12889,Xã Thụy Liên,Huyện Thái Thụy,Tỉnh Thái Bình,Xã,Huyện,Tỉnh,34,ĐỒNG BẰNG SÔNG HỒNG,,
474,, , , , , , ,"xã Thụy Liên và thị trấn Diêm Điền, huyện Thái Thụy, tỉnh Thái Bình",12826,Thị trấn Diêm Điền,Huyện Thái Thụy,Tỉnh Thái Bình,Thị trấn,Huyện,Tỉnh,34,ĐỒNG BẰNG SÔNG HỒNG,,
475,Khu Công nghiệp Đồng Xoài 3 - Bình Phước,DONGXOAI 3 - IP - BP,120ha, ,2009,55 USD/m2 Chưa bao gồm VAT,60 (%),"xã Tiến Hưng, thị xã Đồng Xoài, tỉnh Bình Phước",25213,Xã Tiến Hưng,Thành phố Đồng Xoài,Tỉnh Bình Phước,Xã,Thành phố,Tỉnh,70,ĐÔNG NAM BỘ,,
476,Khu công nghiệp Gia Lộc,Công ty CP Đầu tư và Phát triển hạ tầng Nam Quang,"197,94 ha",2071,2021,78 USD/m2 Giá chưa bao gồm VAT,60 (%),"Xã Toàn Thắng, Xã Hồng Hưng và xã Hoàng Diệu, huyện Gia Lộc, tỉnh Hải Dương",11044,Xã Toàn Thắng,Huyện Gia Lộc,Tỉnh Hải Dương,Xã,Huyện,Tỉnh,30,ĐỒNG BẰNG SÔNG HỒNG,,
476,, , , , , , ,"Xã Toàn Thắng, Xã Hồng Hưng và xã Hoàng Diệu, huyện Gia Lộc, tỉnh Hải Dương",11050,Xã Hồng Hưng,Huyện Gia Lộc,Tỉnh Hải Dương,Xã,Huyện,Tỉnh,30,ĐỒNG BẰNG SÔNG HỒNG,,
476,, , , , , , ,"Xã Toàn Thắng, Xã Hồng Hưng và xã Hoàng Diệu, huyện Gia Lộc, tỉnh Hải Dương",11047,Xã Hoàng Diệu,Huyện Gia Lộc,Tỉnh Hải Dương,Xã,Huyện,Tỉnh,30,ĐỒNG BẰNG SÔNG HỒNG,,
477,Khu công nghiệp Trà Đa - Gia Lai,TRADAIP-GL,213ha, ,2003,30 USD/m2 Chưa bao gồm VAT,60 (%),"Xã Trà Đa và xã Biển Hồ, thành phố Pleiku",23596,Xã Trà Đa,Thành phố Pleiku,Tỉnh Gia Lai,Xã,Thành phố,Tỉnh,64,TÂY NGUYÊN,,
477,, , , , , , ,"Xã Trà Đa và xã Biển Hồ, thành phố Pleiku",23590,Xã Biển Hồ,Thành phố Pleiku,Tỉnh Gia Lai,Xã,Thành phố,Tỉnh,64,TÂY NGUYÊN,,
478,Khu công nghiệp Mỹ Tho - Tỉnh Tiền Giang,MYTHO-IP-TG,79.14ha,2047,1997,80 USD/m2 Giá thuê chưa bao gồm VA,60 (%),"xã Trung An, Thành phố Mỹ Tho, tỉnh Tiền Giang, Việt Nam",28285,Xã Trung An,Thành phố Mỹ Tho,Tỉnh Tiền Giang,Xã,Thành phố,Tỉnh,82,ĐỒNG BẰNG SÔNG CỬU LONG,10.3660278,106.325979
479,Khu công nghiệp Thủy Nguyên,THUY NGUYEN- IP- HP,319 ha, , ,0 USD/m2,0 (%),"Xã Trung Hà, Thủy Triều, An Lư, Ngũ Lão, Lập Lễ, huyện Thủy Nguyên, thành phố Hải Phòng",11530,Xã Trung Hà,Thành phố Thuỷ Nguyên,Thành phố Hải Phòng,Xã,Thành phố,Thành phố,31,ĐỒNG BẰNG SÔNG HỒNG,,
479,, , , , , , ,"Xã Trung Hà, Thủy Triều, An Lư, Ngũ Lão, Lập Lễ, huyện Thủy Nguyên, thành phố Hải Phòng",11536,Xã Thủy Triều,Huyện Thủy Nguyên,Thành phố Hải Phòng,Xã,Huyện,Thành phố,31,ĐỒNG BẰNG SÔNG HỒNG,,
479,, , , , , , ,"Xã Trung Hà, Thủy Triều, An Lư, Ngũ Lão, Lập Lễ, huyện Thủy Nguyên, thành phố Hải Phòng",11539,Xã Ngũ Lão,Thành phố Thuỷ Nguyên,Thành phố Hải Phòng,Xã,Thành phố,Thành phố,31,ĐỒNG BẰNG SÔNG HỒNG,,
479,, , , , , , ,"Xã Trung Hà, Thủy Triều, An Lư, Ngũ Lão, Lập Lễ, huyện Thủy Nguyên, thành phố Hải Phòng",11551,Xã Lập Lễ,Thành phố Thuỷ Nguyên,Thành phố Hải Phòng,Xã,Thành phố,Thành phố,31,ĐỒNG BẰNG SÔNG HỒNG,,
479,, , , , , , ,"Xã Trung Hà, Thủy Triều, An Lư, Ngũ Lão, Lập Lễ, huyện Thủy Nguyên, thành phố Hải Phòng",11533,Xã An Lư,Thành phố Thuỷ Nguyên,Thành phố Hải Phòng,Xã,Thành phố,Thành phố,31,ĐỒNG BẰNG SÔNG HỒNG,,
480,Khu công nghiệp Phù Ninh,Công ty Cổ phần Việt Nam - Korea,100 ha, ,2015,0 USD/m2 Giá chưa bao gồm VAT,60 (%),"Xã Từ Đà, An Đạo, huyện Phù Ninh, tỉnh Phú Thọ",08275,Xã Bình Phú,Huyện Phù Ninh,Tỉnh Phú Thọ,Xã,Huyện,Tỉnh,25,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,,
480,, , , , , , ,"Xã Từ Đà, An Đạo, huyện Phù Ninh, tỉnh Phú Thọ",08272,Xã An Đạo,Huyện Phù Ninh,Tỉnh Phú Thọ,Xã,Huyện,Tỉnh,25,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,,
481,Khu công nghiệp Sông Đốc - Cà Mau,SONGDOC-IP-CM,1455ha, ,2008,40 USD/m2 chưa bao gồm VAT,60 (%),"Xã Văn Điền,Xã Khánh Hải, Thị Trấn Châu Đốc, Huyện Trần Văn Thời, Tỉnh Cà Mau",32124,Xã Phong Điền,Huyện Trần Văn Thời,Tỉnh Cà Mau,Xã,Huyện,Tỉnh,96,ĐỒNG BẰNG SÔNG CỬU LONG,,
481,, , , , , , ,"Xã Văn Điền,Xã Khánh Hải, Thị Trấn Châu Đốc, Huyện Trần Văn Thời, Tỉnh Cà Mau",32119,Xã Khánh Hải,Huyện Trần Văn Thời,Tỉnh Cà Mau,Xã,Huyện,Tỉnh,96,ĐỒNG BẰNG SÔNG CỬU LONG,,
481,, , , , , , ,"Xã Văn Điền,Xã Khánh Hải, Thị Trấn Sông Đốc, Huyện Trần Văn Thời, Tỉnh Cà Mau",32098,Thị trấn Sông Đốc,Huyện Trần Văn Thời,Tỉnh Cà Mau,Thị trấn,Huyện,Tỉnh,96,ĐỒNG BẰNG SÔNG CỬU LONG,,
482,Khu công nghiệp Tam Nông,Ban quản lý các khu công nghiệp tỉnh Phú Thọ,350 ha,2053, ,60 USD/m2 Chưa bao gồm VAT,60 (%),"Xã Văn Lương, huyện Tam Nông, tỉnh Phú Thọ",08467,Xã Vạn Xuân,Huyện Tam Nông,Tỉnh Phú Thọ,Xã,Huyện,Tỉnh,25,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,21.3242827,105.2556194
483,Khu công nghiệp Phía Nam - Yên Bái,PHIANAM-IP-YB,532.8ha, ,2003,30 USD/m2 Chưa bao gồm VAT,60 (%),"Xã Văn Tiến, thành phố Yên Bái, tỉnh Yên Bái",04558,Xã Văn Phú,Thành phố Yên Bái,Tỉnh Yên Bái,Xã,Thành phố,Tỉnh,15,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,,
484,Khu công nghiệp Quế Võ III - Tỉnh Bắc Ninh,QUEVO3-IP-BN,530ha,2059,2009,130 USD/m2 Giá chưa bao gồm VAT,60 (%),"Xã Việt Hùng, Quế Tân, Phù Lương, Huyện Quế Võ, Tỉnh Bắc Ninh",09283,Phường Việt Hùng,Thị xã Quế Võ,Tỉnh Bắc Ninh,Phường,Thị xã,Tỉnh,27,ĐỒNG BẰNG SÔNG HỒNG,,
